,itemVal,closedBy,table,isPaid,canceledBy,isDelivered,sendTime,cancelCap,cancelTime,itemCount,sentBy,from,restName,orderTime,closedAt,extras,item,orderCaption
1046,1610.0,,b8,False,vgorukle,True,,,2021-09-01 20:34:53.840,115.0,,vgorukle,Vivaldi Görükle,2021-09-01 20:08:48.168,,[],AMERİCANO,
1047,90.0,,b1,False,vgorukle,True,,,2021-09-05 22:09:48.982,3.0,,vgorukle,Vivaldi Görükle,2021-09-05 22:09:40.784,,[],VİVALDİ ÇİLEK,
1048,0.26,,b1,False,cozluceadmin,True,,,2021-02-09 16:58:04.786587,1.0,,cozluceadmin,Çikolatapare Özlüce,2021-02-09 16:20:32.076257,,[],Çikolata gr,
1049,30.0,,b8,False,vharmonyadmin,True,2021-08-21 22:46:16.519847,,2021-08-21 23:21:02.104,1.0,zeynepsurucu,Ayşe Yılmaz,Vivaldi Harmony,2021-08-21 22:41:44.918778,,[],VİVALDİ ÇİLEK,
1050,15.3,,d20,False,vharmony,True,2021-07-09 19:22:15.882297,10 TEMMUZDA SİPARİŞ TEKRAR GİRİLECEK,2021-07-09 23:17:48.055,1.0,SamBarista,adyan,Vivaldi Harmony,2021-07-09 19:12:14.096164,,[],EL YAPIMI LİMONATA,
1051,39.0,,s5,False,vivaldisoganli,True,,,2021-08-17 23:11:24.322734,3.0,,vivaldisoganli,Vivaldi Soğanlı,2021-08-17 23:11:17.190809,,[],DİBEK KAHVESİ,
1052,18.0,,b8,False,vgorukle,True,,,2021-08-08 19:48:54.669,1.0,,vgorukle,Vivaldi Görükle,2021-08-08 19:36:42.459341,,[],EL YAPIMI LİMONATA,
1053,1.855,,b10,False,vgorukle,True,,,2021-06-01 18:32:41.472,7.0,,vgorukle,Vivaldi Görükle,2021-06-01 18:32:29.394,,[],EL YAPIMI BELÇİKA ÇİKOLATASI GR,
1054,16.0,,s1,False,vivaldisoganli,True,,,2021-08-19 16:59:15.193778,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-08-19 16:47:46.048668,,[],CAPPUCCİNO,
1055,18.0,,s6,False,vivaldisoganli,True,,,2021-09-07 19:40:15.008586,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-09-07 19:39:07.122646,,[],COFFE CARAMEL MOCHA,
1056,10.0,,s12,False,cgorukleadmin,True,,,2021-08-01 16:35:24.795725,2.0,,vgorukle,Vivaldi Görükle,2021-08-01 16:09:51.529098,,[],SU,
1057,11.25,,a0,False,vharmonyadmin,True,2021-08-27 19:25:37.599709,İPTAL EDİLDİ,2021-08-27 19:32:13.664,3.0,zeynepsurucu,adyan,Vivaldi Harmony,2021-08-27 19:23:17.460334,,[],karamelli ,take away 
1058,5.0,,b7,False,vgorukle,True,,,2021-09-15 19:44:11.379,1.0,,vgorukle,Vivaldi Görükle,2021-09-15 16:21:13.482000+00:00,,[],SİYAH ÇAY,
1059,30.0,,b1,False,cozluceadmin,True,,,2021-06-01 10:24:09.942,3.0,,cozluceadmin,Vivaldi Özlüce,2021-06-01 10:23:13.092,,[],Türk Kahvesi 100 GR,
1060,38.0,,b6,False,vharmony,True,2021-07-22 20:55:46.397724,değişım,2021-07-22 21:13:37.920,2.0,cerentomak,betulipek,Vivaldi Harmony,2021-07-22 20:43:22.748560,,[],SOĞUK ÇİKOLATA,
1061,30.0,,b8,False,vharmonyadmin,True,,ikram ,2021-09-09 19:56:22.128,1.0,,vharmonyadmin,Vivaldi Harmony,2021-09-09 19:07:59.544,,[],VİVALDİ CUP (ÇİLEK/MUZ),
1062,45.0,,d6,False,cozluceadmin,True,,,2021-09-12 18:59:14.055,3.0,,cozluceadmin,Vivaldi Özlüce,2021-09-12 17:47:47.980,,[],DAĞ ÇİLEKLİ TÜRK KAHVESİ,
1063,14.0,,b4,False,cgorukleadmin,True,,,2021-09-08 20:56:19.239311,1.0,,vgorukle,Vivaldi Görükle,2021-09-08 20:41:26.352,,[],GELENEKSEL TÜRK KAHVESİ,
1064,30.0,,b4,False,vharmonyadmin,True,2021-09-05 19:35:29.237570,b8 e yazılacak,2021-09-05 19:52:33.106,1.0,zeynepsurucu,adyan,Vivaldi Harmony,2021-09-05 19:25:55.152461,,[],SAN SEBASTİAN CHEESECAKE,
1065,980.0,,b2,False,vgorukle,True,,,2021-09-08 16:49:52.812,70.0,,vgorukle,Vivaldi Görükle,2021-09-08 16:49:45.150,,[],GELENEKSEL TÜRK KAHVESİ,
1066,30.0,,b1,False,vivaldisoganli,True,,,2021-09-09 22:48:50.455321,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-09-09 22:48:44.439370,,[],SAN SEBASTİAN CHEESECAKE,
1067,5.0,,a0,False,vharmony,True,2021-06-28 16:28:25.551017,açık hesap ,2021-06-29 16:06:13.309,1.0,SamBarista,Beispiellos,Vivaldi Harmony,2021-06-28 16:21:12.069257,,[],SİYAH ÇAY,
1068,18.55,,s1,False,vgorukle,True,,,2021-06-11 20:51:42.215,70.0,,cgorukleadmin,Vivaldi Görükle,2021-06-11 20:42:16.055332,,[],EL YAPIMI BELÇİKA ÇİKOLATASI GR,
1069,27.0,,d19,False,vharmony,True,2021-07-04 21:44:10.165325,iptal,2021-07-04 21:52:16.892,1.0,SamBarista,adyan,Vivaldi Harmony,2021-07-04 21:27:25.043252,,[],Vivaldi tiremisu,
1070,16.0,,b8,False,vgorukle,True,,,2021-06-18 18:40:17.988988,1.0,,cgorukleadmin,Vivaldi Görükle,2021-06-18 18:06:06.227275,,[],COFFEE LATTE,
1071,8.84,,b7,False,vgorukle,True,,,2021-08-28 12:25:31.585,1.0,,vgorukle,Vivaldi Görükle,2021-08-28 12:11:56.984,,[],DİBEK KAHVESİ,
1072,382.5,,b7,False,vgorukle,True,,,2021-08-27 19:35:08.136,85.0,,vgorukle,Vivaldi Görükle,2021-08-27 19:25:26.742,,[],SU,
1073,13.0,,b3,False,vivaldisoganli,True,,,2021-06-29 21:14:16.660562,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-06-29 21:02:26.293376,,[],DOUBLE ESPRESSO,
1074,18.0,,b4,False,cozluceadmin,True,,yanlış girildi,2021-08-23 20:37:55.649,1.0,,cozluceadmin,Vivaldi Özlüce,2021-08-23 20:33:04.722,,[],EL YAPIMI LİMONATA,
1075,27.0,,s7,False,vharmony,True,2021-07-16 21:33:36.594948,DONDURMA ÜZRİNDEKİ SAÇ SEBEBİ İLE İPTAL ,2021-07-16 21:41:50.055,1.0,SamBarista,adyan,Vivaldi Harmony,2021-07-16 21:23:00.029243,,[],Vivaldi Brownie,
1076,5.0,,b1,False,vgorukle,True,,,2021-08-22 15:43:35.712,1.0,,vgorukle,Vivaldi Görükle,2021-08-22 15:29:11.043,,[],SİYAH ÇAY,
1077,56.0,,s6,False,vivaldisoganli,True,,,2021-08-20 22:10:34.666020,2.0,,vivaldisoganli,Vivaldi Soğanlı,2021-08-20 22:05:45.767535,,[],SAN SEBASTİAN CHEESECAKE,
1078,3.975,,b1,False,cozluceadmin,True,,,2021-06-17 11:30:07.475,15.0,,cozluceadmin,Vivaldi Özlüce,2021-06-17 11:29:24.088,,[],EL YAPIMI BELÇİKA ÇİKOLATASI GR,
1079,15.0,,b1,False,vivaldisoganli,True,,,2021-09-13 22:44:20.476454,3.0,,vivaldisoganli,Vivaldi Soğanlı,2021-09-13 22:44:03.221766,,[],SİYAH ÇAY,
1080,32.0,,d18,False,vharmony,True,2021-07-13 18:48:20.686594,MÜKERRER GİRİŞ,2021-07-13 18:51:26.087,2.0,cerentomak,umuttomak,Vivaldi Harmony,2021-07-13 18:43:03.015615,,[],COFFEE LATTE,take a way
1081,32.2,,b4,False,vharmonyadmin,True,2021-09-05 19:23:09.667960,bahce 8 e yazılacak,2021-09-05 19:52:55.617,2.0,zeynepsurucu,umuttomak,Vivaldi Harmony,2021-09-05 19:20:03.547595,,[],GELENEKSEL TÜRK KAHVESİ,sekerli
1082,5.0,,s6,False,vivaldisoganli,True,,,2021-08-17 20:07:58.351170,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-08-17 20:07:45.042402,,[],SİYAH ÇAY,
1083,17.0,,b1,False,vharmonyadmin,True,,,2021-08-28 11:19:29.728387,1.0,,vharmonyadmin,Vivaldi Harmony,2021-08-28 11:17:48.763883,,[],ICE LATTE ,
1084,50.0,,s6,False,vivaldisoganli,True,,,2021-08-25 22:26:14.541883,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-08-25 22:26:08.632297,,[],250 GR FİLTRE KAHVE,
1085,28.0,,s1,False,vharmony,True,2021-08-03 22:08:06.434353,mükerrer giriş,2021-08-03 22:28:29.207,1.0,cerentomak,adyan,Vivaldi Harmony,2021-08-03 21:57:28.984251,,[],SAN SEBASTİAN CHEESECAKE,
1086,24.0,,b1,False,cgorukleadmin,True,,,2021-07-03 19:25:39.612431,2.0,,cgorukleadmin,Vivaldi Görükle,2021-07-03 19:24:59.952723,,[],GELENEKSEL TÜRK KAHVESİ,
1087,12.0,,b10,False,cgorukleadmin,True,,,2021-07-09 13:43:46.686809,1.0,,cgorukleadmin,Vivaldi Görükle,2021-07-09 13:43:10.826771,,[],GELENEKSEL TÜRK KAHVESİ,
1088,10.0,,d2,False,vharmonyadmin,True,2021-09-11 21:57:32.962279,suat bey arkadas,2021-09-11 23:37:15.328,2.0,görkemkahraman,adyan,Vivaldi Harmony,2021-09-11 21:53:42.146391,,[],SİYAH ÇAY,
1089,12.0,,b4,False,vgorukle,True,,,2021-07-09 20:16:16.773683,1.0,,vgorukle,Vivaldi Görükle,2021-07-09 20:07:03.079930,,[], ESPRESSO,
1090,13.547519999999999,,d17,False,umuttomak,True,2021-08-13 22:59:03.004291,,2021-08-13 23:16:36.677280,1.0,cerentomak,Ayberk Sınık,Vivaldi Harmony,2021-08-13 22:23:58.390060,,[],GELENEKSEL TÜRK KAHVESİ,sade
1091,30.0,,b1,False,cozluceadmin,True,,,2021-07-26 19:07:57.317,2.0,,cozluceadmin,Vivaldi Özlüce,2021-07-26 16:51:54.066,,[],COFFEE FLAT WHİTE ,
1092,24.0,,s6,False,cgorukleadmin,True,,,2021-07-14 17:20:55.755017,2.0,,cgorukleadmin,Vivaldi Görükle,2021-07-14 17:18:52.363884,,[],GELENEKSEL TÜRK KAHVESİ,
1093,10.0,,b8,False,vgorukle,True,,,2021-08-15 17:47:31.388,2.0,,vgorukle,Vivaldi Görükle,2021-08-15 16:13:46.842373,,[],SİYAH ÇAY,
1094,5.0,,b2,False,vivaldisoganli,True,,,2021-09-08 21:44:38.511409,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-09-08 21:43:58.468452,,[],SU,
1095,32.2,,b4,False,vharmonyadmin,True,2021-08-17 21:31:29.891072,iptal,2021-08-17 22:04:30.513,1.0,zeynepsurucu,adyan,Vivaldi Harmony,2021-08-17 21:28:19.174560,,[],SAN SEBASTİAN CHEESECAKE,
1096,10.0,,b9,False,vgorukle,True,,,2021-09-12 20:44:12.580,2.0,,vgorukle,Vivaldi Görükle,2021-09-12 20:44:00.401,,[],SİYAH ÇAY,
1097,47.6,,b1,False,cozluceadmin,True,,,2021-07-09 18:41:08.688,2.0,,cozluceadmin,Vivaldi Özlüce,2021-07-09 18:40:12.961,,[],SAN SEBASTİAN CHEESECAKE,
1098,100.8,,b1,False,cozluceadmin,True,,,2021-07-09 18:41:50.419,5.0,,cozluceadmin,Vivaldi Özlüce,2021-07-09 18:41:20.021,,[],SAN SEBASTİAN CHEESECAKE,
1099,27.0,,b2,False,cozluceadmin,True,2021-04-02 12:17:43.964608,,2021-04-03 17:12:58.269588,1.0,cozluceadmin,sayınns16,Çikolatapare Özlüce,2021-04-02 12:16:30.121395,,[],Vivaldi Muz,
1100,9.0,,s3,False,betulipek,True,2021-08-10 17:34:07.295853,,2021-08-10 17:41:34.045489,1.0,zeynepsurucu,betulipek,Vivaldi Harmony,2021-08-10 17:32:28.691036,,[],Fincan Çay,
1101,75.0,,s9,False,cozluceadmin,True,2021-03-10 17:37:06.116800,,2021-03-11 13:16:37.262928,3.0,cozluceadmin,sayınns16,Çikolatapare Özlüce,2021-03-10 18:36:27.925924,,[],Çilekpare,
1102,30.0,,b4,False,cozluceadmin,True,,yanlış yazıldı,2021-09-10 22:32:51.801,1.0,,cozluceadmin,Vivaldi Özlüce,2021-09-10 22:31:41.031,,[],VİVALDİ BROWNİE,
1103,5.0,,b8,False,vgorukle,True,,,2021-09-11 23:21:10.845,1.0,,vgorukle,Vivaldi Görükle,2021-09-11 23:12:07.465,,[],SİYAH ÇAY,
1104,15.0,,s7,False,vharmony,True,2021-07-16 21:36:37.651382,DONDURMADA KIL ÇIKMASI SEBEBİ İLE SİPARİŞ İPTAL EDİLDİ,2021-07-16 21:51:59.699,1.0,SamBarista,adyan,Vivaldi Harmony,2021-07-16 21:23:10.995319,,[],COFFEE FLAT WHİTE ,
1105,5.0,,b7,False,cgorukleadmin,True,,,2021-09-16 23:06:59.214268,1.0,,vgorukle,Vivaldi Görükle,2021-09-16 19:50:49.289000+00:00,,[],SİYAH ÇAY,
1106,15.0,,b6,False,cozluceadmin,True,,,2021-07-29 21:23:15.635,3.0,,cozluceadmin,Vivaldi Özlüce,2021-07-29 20:05:49.704,,[],SU,
1107,18.0,,d1,False,vharmonyadmin,True,2021-08-17 16:44:59.090877,MÜKERRER GİRİŞ,2021-08-17 17:03:51.554,1.0,cerentomak,adyan,Vivaldi Harmony,2021-08-17 16:43:17.687572,,[],EL YAPIMI LİMONATA,
1108,10.0,,b7,False,vgorukle,True,,,2021-08-02 20:51:36.634,2.0,,vgorukle,Vivaldi Görükle,2021-08-02 20:40:21.313431,,[],SİYAH ÇAY,
1109,2.6,,b11,False,cozluceadmin,True,,,2021-08-17 15:32:35.573,1.0,,cozluceadmin,Vivaldi Özlüce,2021-08-17 14:16:49.814,,[],ÇAY,
1110,5.0,,b2,False,vgorukle,True,,,2021-08-20 14:46:14.197,1.0,,vgorukle,Vivaldi Görükle,2021-08-20 13:39:12.340,,[],SİYAH ÇAY,
1111,12.0,,b1,False,vivaldisoganli,True,,,2021-07-29 19:40:01.994077,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-07-29 19:34:05.424037,,[],GELENEKSEL TÜRK KAHVESİ,
1112,15.0,,b1,False,vivaldisoganli,True,,,2021-07-18 19:27:07.483927,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-07-18 19:26:59.240041,,[],COFFEE FLAT WHİTE ,
1113,28.0,,s1,False,cgorukleadmin,True,,,2021-08-12 20:22:43.420829,1.0,,cgorukleadmin,Vivaldi Görükle,2021-08-12 20:19:21.666891,,[],SAN SEBASTİAN CHEESECAKE,
1114,25.0,,b2,False,vgorukle,True,,,2021-06-08 19:11:42.032181,1.0,,vgorukle,Vivaldi Görükle,2021-06-08 19:11:28.514034,,[],SAN SEBASTİAN CHEESECAKE,
1115,66.0,,b10,False,vgorukle,True,,,2021-09-04 00:00:58.504,220.0,,vgorukle,Vivaldi Görükle,2021-09-04 00:00:50.707,,[],EL YAPIMI BELÇİKA ÇİKOLATASI GR,
1116,24.64,,s3,False,vharmonyadmin,True,2021-08-09 16:27:53.799815,diğer masa siparişi,2021-08-09 16:47:58.130,1.0,zeynepsurucu,adyan,Vivaldi Harmony,2021-08-09 16:21:55.675642,,[],SAN SEBASTİAN CHEESECAKE,
1117,12.0,,b7,False,vgorukle,True,,,2021-08-19 21:03:44.145,1.0,,vgorukle,Vivaldi Görükle,2021-08-19 19:42:35.983026,,[],GELENEKSEL TÜRK KAHVESİ,
1118,81.0,,b12,False,cozluceadmin,True,,,2021-09-03 11:56:47.419,270.0,,cozluceadmin,Vivaldi Özlüce,2021-09-03 11:56:28.590,,[],EL YAPIMI BELÇİKA ÇİKOLATASI GR,
1119,106.25,,b1,False,cozluceadmin,True,,,2021-08-03 11:01:09.472,1.0,,cozluceadmin,Vivaldi Özlüce,2021-08-03 09:55:42.404,,[],VİVALDİ TRUF KOLEKSİYONU 24'LÜ KUTU,
1120,10.0,,b2,False,vgorukle,True,,,2021-06-29 17:29:43.627002,1.0,,vgorukle,Vivaldi Görükle,2021-06-29 17:13:51.643755,,[],Türk Kahvesi 100gr ,
1121,9.0,,b7,False,vgorukle,True,,,2021-08-29 17:26:55.771,30.0,,vgorukle,Vivaldi Görükle,2021-08-29 17:13:15.339,,[],EL YAPIMI BELÇİKA ÇİKOLATASI GR,
1122,12.0,,d4,False,vharmony,True,2021-07-30 19:38:23.315227,MÜKERRER GİRİŞ,2021-07-30 20:36:55.379,1.0,cerentomak,adyan,Vivaldi Harmony,2021-07-30 19:34:42.852335,,[],GELENEKSEL TÜRK KAHVESİ,sade
1123,5.0,,b1,False,vivaldisoganli,True,,,2021-07-18 23:56:53.904758,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-07-18 23:08:58.841776,,[],SU,
1124,5.0,,b1,False,vivaldisoganli,True,,,2021-06-21 23:48:59.689,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-06-21 23:48:05.078,,[],SİYAH ÇAY,
1125,10.0,,b7,False,cgorukleadmin,True,,,2021-08-02 20:20:33.218483,2.0,,vgorukle,Vivaldi Görükle,2021-08-02 20:03:18.179587,,[],SİYAH ÇAY,
1126,5.0,,b2,False,vgorukle,True,,,2021-08-19 21:53:59.409,1.0,,vgorukle,Vivaldi Görükle,2021-08-19 21:53:46.309,,[],SU,
1127,28.0,,b2,False,vivaldisoganli,True,,,2021-08-01 16:06:34.319183,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-08-01 16:06:17.007503,,[],SAN SEBASTİAN CHEESECAKE,
1128,28.0,,s6,False,cerentomak,True,,mükerrer ,2021-07-25 21:16:25.267258,1.0,,vharmony,Vivaldi Harmony,2021-07-25 20:35:32.703,,[],SAN SEBASTİAN CHEESECAKE,
1129,12.0,,d1,False,vharmony,True,2021-07-25 21:07:03.024244,mukerrer,2021-07-25 21:34:01.611,1.0,cerentomak,adyan,Vivaldi Harmony,2021-07-25 20:58:08.478233,,[],GELENEKSEL TÜRK KAHVESİ,orta
1130,18.0,,b5,False,vharmonyadmin,True,2021-09-03 18:51:44.522408,ÇİLEKLİ    LİMONATA OLARAK DÜZELTİLECEK,2021-09-03 18:53:05.980,1.0,görkemkahraman,adyan,Vivaldi Harmony,2021-09-03 18:50:54.671946,,[],EL YAPIMI LİMONATA,buzlu 
1131,15.0,,b8,False,vgorukle,True,,,2021-09-10 20:18:14.110,50.0,,vgorukle,Vivaldi Görükle,2021-09-10 20:12:25.266,,[],EL YAPIMI BELÇİKA ÇİKOLATASI GR,
1132,5.0,,s11,False,cgorukleadmin,True,,,2021-07-19 19:16:48.418777,1.0,,vgorukle,Vivaldi Görükle,2021-07-19 18:26:47.739731,,[],SİYAH ÇAY,
1133,52.5,,s1,False,vgorukle,True,,,2021-08-25 23:16:19.797,175.0,,vgorukle,Vivaldi Görükle,2021-08-25 19:09:38.344,,[],EL YAPIMI BELÇİKA ÇİKOLATASI GR,
1134,12.0,,b7,False,vgorukle,True,,,2021-08-28 21:38:30.892895,1.0,,vgorukle,Vivaldi Görükle,2021-08-28 21:03:51.484211,,[],GELENEKSEL TÜRK KAHVESİ,
1135,10.0,,d10,False,vharmonyadmin,True,2021-08-31 20:42:48.482521,FAZLA YAZILDI.,2021-08-31 21:04:04.861,2.0,betulipek,adyan,Vivaldi Harmony,2021-08-31 20:42:24.789655,,[],SU,
1136,5.0,,b1,False,cgorukleadmin,True,,,2021-07-12 18:12:15.529937,1.0,,vgorukle,Vivaldi Görükle,2021-07-12 17:32:14.031466,,[],SİYAH ÇAY,
1137,21.0,,b1,False,cgorukleadmin,True,,,2021-08-23 23:53:48.947454,70.0,,vgorukle,Vivaldi Görükle,2021-08-23 23:21:23.371,,[],EL YAPIMI BELÇİKA ÇİKOLATASI GR,
1138,16.0,,d16,False,vharmony,True,2021-07-26 22:59:22.271334,gitmedi,2021-07-26 23:20:21.609,1.0,SamBarista,adyan,Vivaldi Harmony,2021-07-26 22:18:42.810161,,[],COFFEE LATTE,
1139,12.0,,b1,False,vivaldisoganli,True,,,2021-09-11 16:52:35.486456,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-09-11 16:48:45.763487,,[], ESPRESSO,
1140,16.0,,b1,False,vivaldisoganli,True,,,2021-07-28 18:28:31.562175,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-07-28 18:26:11.968857,,[],CAPPUCCİNO,
1141,27.0,,b2,False,vivaldisoganli,True,,,2021-07-01 23:21:53.084886,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-07-01 23:21:10.822664,,[],VİVALDİ ÇİLEK,
1142,10.5,,b1,False,vivaldisoganli,True,,,2021-07-25 00:04:47.664666,35.0,,vivaldisoganli,Vivaldi Soğanlı,2021-07-25 00:03:11.487524,,[],EL YAPIMI BELÇİKA ÇİKOLATASI GR,
1143,10.0,,b7,False,cgorukleadmin,True,,,2021-07-27 00:15:09.942064,2.0,,cgorukleadmin,Vivaldi Görükle,2021-07-27 00:06:23.099689,,[],SİYAH ÇAY,
1144,13.25,,b2,False,vgorukle,True,,,2021-06-17 17:44:45.632090,50.0,,vgorukle,Vivaldi Görükle,2021-06-17 17:44:30.560733,,[],EL YAPIMI BELÇİKA ÇİKOLATASI GR,
1145,1520.0,,s1,False,vgorukle,True,,,2021-09-11 14:27:55.054,95.0,,vgorukle,Vivaldi Görükle,2021-09-11 14:27:44.661,,[],COFFEE LATTE,
1146,18.0,,d17,False,vharmonyadmin,True,2021-08-10 19:14:43.667798,sipariş iptal ,2021-08-10 19:14:57.638,1.0,zeynepsurucu,Ayberk Sınık,Vivaldi Harmony,2021-08-10 19:01:47.852228,,[],AŞK-I  REYHAN,
1147,5.0,,s7,False,vharmonyadmin,True,2021-08-10 18:23:20.262025,SU GİTMEMİŞ,2021-08-10 19:12:31.780,1.0,zeynepsurucu,adyan,Vivaldi Harmony,2021-08-10 18:21:53.010761,,[],SU,
1148,10.0,,s1,False,cozluceadmin,True,,,2021-06-21 17:43:38.607,2.0,,cozluceadmin,Vivaldi Özlüce,2021-06-21 17:42:27.391,,[],SU,
1149,5.0,,d7,False,cozluceadmin,True,,,2021-08-06 21:47:59.508,1.0,,cozluceadmin,Vivaldi Özlüce,2021-08-06 21:41:41.128,,[],ÇAY,
1150,18.0,,s6,False,vharmony,True,2021-07-11 22:00:59.311315,MÜKERRER GİRİŞ,2021-07-11 23:25:55.241,1.0,SamBarista,cerentomak,Vivaldi Harmony,2021-07-11 21:44:03.474920,,[],EL YAPIMI LİMONATA,
1151,15.0,,b1,False,vivaldisoganli,True,,,2021-09-11 16:48:40.726047,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-09-11 16:48:17.920496,,[],COFFEE FLAT WHİTE ,
1152,18.0,,b1,False,vivaldisoganli,True,,,2021-07-03 20:31:38.332099,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-07-03 20:22:30.461298,,[],KARPUZLU FROZEN,
1153,5.0,,b5,False,cgorukleadmin,True,,,2021-06-15 19:30:49.162574,1.0,,cgorukleadmin,Vivaldi Görükle,2021-06-15 19:25:37.993557,,[],SİYAH ÇAY,
1154,31.36,,s5,False,vharmonyadmin,True,2021-08-16 22:29:34.554374,MÜKERRER GİRİŞ,2021-08-16 23:01:29.622,1.0,zeynepsurucu,adyan,Vivaldi Harmony,2021-08-16 22:26:32.281295,,[],SAN SEBASTİAN CHEESECAKE,
1155,60.0,,d14,False,vharmonyadmin,True,,mükerrer,2021-09-14 16:44:39.022,2.0,,vharmonyadmin,Vivaldi Harmony,2021-09-14 13:35:11.790000+00:00,,[],SAN SEBASTİAN CHEESECAKE,
1156,20.0,,d8,False,vharmonyadmin,True,2021-09-12 20:18:11.152872,İPTAL,2021-09-12 20:19:13.686,4.0,görkemkahraman,adyan,Vivaldi Harmony,2021-09-12 20:17:30.600138,,[],SU,
1157,144.0,,b2,False,vivaldisoganli,True,,,2021-06-29 21:09:20.937726,12.0,,vivaldisoganli,Vivaldi Soğanlı,2021-06-29 21:08:49.760852,,[], ESPRESSO,
1158,5.0,,b1,False,cgorukleadmin,True,,,2021-07-12 18:12:14.113799,1.0,,vgorukle,Vivaldi Görükle,2021-07-12 17:32:37.011750,,[],SU,
1159,12.0,,b2,False,vgorukle,True,,,2021-08-01 16:48:14.160,1.0,,vgorukle,Vivaldi Görükle,2021-08-01 15:54:20.689228,,[],GELENEKSEL TÜRK KAHVESİ,
1160,23.8,,b1,False,cozluceadmin,True,,,2021-08-16 16:42:17.646,1.0,,cozluceadmin,Vivaldi Özlüce,2021-08-16 15:02:36.578,,[],SAN SEBASTİAN CHEESECAKE,
1161,26.5,,b1,False,cgorukleadmin,True,,,2021-06-03 18:10:25.767312,100.0,,cgorukleadmin,Vivaldi Görükle,2021-06-03 18:09:43.648995,,[],EL YAPIMI BELÇİKA ÇİKOLATASI GR,
1162,7.0,,d11,False,vharmony,True,2021-07-27 15:14:08.115986,değişim,2021-07-27 17:10:19.938,1.0,cerentomak,betulipek,Vivaldi Harmony,2021-07-27 15:13:07.818542,,[],SODA,
1163,10.0,,s12,False,vgorukle,True,,,2021-08-28 16:31:21.218,2.0,,vgorukle,Vivaldi Görükle,2021-08-28 15:02:44.766,,[],SİYAH ÇAY,
1164,28.0,,b7,False,vgorukle,True,,,2021-08-20 19:55:22.787,1.0,,vgorukle,Vivaldi Görükle,2021-08-20 15:40:32.755,,[],SAN SEBASTİAN CHEESECAKE,
1165,13.0,,b2,False,cgorukleadmin,True,,,2021-08-13 21:27:06.529653,1.0,,vgorukle,Vivaldi Görükle,2021-08-13 19:33:04.906758,,[],DİBEK KAHVESİ,
1166,36.0,,b7,False,vgorukle,True,,,2021-08-21 19:56:09.947098,4.0,,vgorukle,Vivaldi Görükle,2021-08-21 19:50:24.733720,,[],FİNCAN ÇAY,
1167,12.0,,d15,False,vharmonyadmin,True,2021-08-16 15:24:08.456337,MÜKERRER,2021-08-16 15:25:04.395,1.0,SamBarista,adyan,Vivaldi Harmony,2021-08-16 15:07:36.842151,,[],GELENEKSEL TÜRK KAHVESİ,orta
1168,60.0,,b6,False,cozluceadmin,True,,,2021-07-10 15:26:05.167,2.0,,cozluceadmin,Vivaldi Özlüce,2021-07-10 15:25:51.048,,[],VİVALDİ MUZ,
1169,10.0,,s11,False,vgorukle,True,,,2021-08-17 19:13:21.324,2.0,,vgorukle,Vivaldi Görükle,2021-08-17 14:32:34.424275,,[],SİYAH ÇAY,
1170,18.0,,s2,False,vivaldisoganli,True,,,2021-07-28 18:23:56.020726,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-07-28 18:23:51.939546,,[],EL YAPIMI LİMONATA,
1171,28.0,,b1,False,umuttomak,True,2021-08-22 18:47:55.624482,mükerrer,2021-08-22 18:52:36.931777,1.0,cerentomak,adyan,Vivaldi Harmony,2021-08-22 18:28:18.571601,,[],SAN SEBASTİAN CHEESECAKE,
1172,15.0,,b8,False,cozluceadmin,True,,,2021-07-09 22:57:10.875,3.0,,cozluceadmin,Vivaldi Özlüce,2021-07-09 22:43:51.625,,[],SU,
1173,12.0,,s1,False,vgorukle,True,,,2021-08-25 23:16:16.264,1.0,,vgorukle,Vivaldi Görükle,2021-08-25 18:59:55.397,,[],GELENEKSEL TÜRK KAHVESİ,
1174,7.0,,d17,False,vharmonyadmin,True,,,2021-09-15 12:49:40.164438,1.0,,vharmonyadmin,Vivaldi Harmony,2021-09-15 09:45:10.197000+00:00,,[],SODA,
1175,30.0,,s4,False,vharmony,True,2021-07-30 20:56:36.666011,gecikme sebebi ile iptal,2021-07-30 23:03:30.346,1.0,SamBarista,adyan,Vivaldi Harmony,2021-07-30 20:40:12.036148,,[],VİVALDİ CUP (ÇİLEK/MUZ),çilek 
